Уникальный ID записи,ID причала,Название причала,Название судна - отсутсвует если отменено,Название маршрута ,Швартовочное место,Дата начала действия записи расписания в UTC,Дата окончания действиязаписи  расписания в UTC,Время подхода судна в минутах от начала суток,Время отхода судна в минутах от начала суток,Время стоянки,Название судна которое было отменено,"Тип записи - пустое знеачение если изменений нет, Отмена - судно отменено",Дата начала действия записи расписания ,Дата окончания действия записи расписания,Причаливание/подход,Отход
1094550,32,Нескучный сад,Москва-24,Северный,A,1719954000,1731790800,1339,1343,4,,,2024-07-03,2024-11-17,10:19:00 PM,10:23:00 PM
938764,48,Сити – Экспоцентр,Морис,Разовый подход,B,1715634000,1731790800,1340,1355,15,,,2024-05-14,2024-11-17,10:20:00 PM,10:35:00 PM
1053465,50,Китай-город,Москва-28,Исторический,A,1718744400,1731790800,1340,1350,10,,,2024-06-19,2024-11-17,10:20:00 PM,10:30:00 PM
1088666,46,Киевский,Добрыня,Северный,A,1719781200,1731790800,1340,1350,7,,,2024-07-01,2024-11-17,10:20:00 PM,10:30:00 PM
1093244,50,Китай-город,Капитан Смолик,Северный 1А,C,1719954000,1731790800,1340,1350,7,,,2024-07-03,2024-11-17,10:20:00 PM,10:30:00 PM
1094016,73,Зарядье,Конкорд,Круговой,A,1719954000,1731790800,1340,1350,10,,,2024-07-03,2024-11-17,10:20:00 PM,10:30:00 PM
1081572,32,Нескучный сад,Рио,Северный 1А,B,1719435600,1731790800,1343,1346,3,,,2024-06-27,2024-11-17,10:23:00 PM,10:26:00 PM
845499,45,Воробьевы горы,Прага,Северный,A,1719608400,1731790800,1344,1348,4,,,2024-06-29,2024-11-17,10:24:00 PM,10:28:00 PM
1094106,73,Зарядье,Лоцман,Центральный,B,1719954000,1731790800,1345,1355,10,,,2024-07-03,2024-11-17,10:25:00 PM,10:35:00 PM
877982,31,Парк Горького,М-88,Центральный,C,1714251600,1731790800,1346,1348,2,,,2024-04-28,2024-11-17,10:26:00 PM,10:28:00 PM
880775,31,Парк Горького,,Центральный,C,1714251600,1731790800,1346,1348,2,М-88,Отмена,2024-04-28,2024-11-17,10:26:00 PM,10:28:00 PM
1092132,32,Нескучный сад,Романтика,Северный 1А,A,1719867600,1731790800,1346,1350,4,,,2024-07-02,2024-11-17,10:26:00 PM,10:30:00 PM
863004,46,Киевский,Святогор,Северный 1А,B,1720126800,1731790800,1347,1357,10,,,2024-07-05,2024-11-17,10:27:00 PM,10:37:00 PM
863519,46,Киевский,,Северный 1А,B,1727643600,1727902800,1347,1357,10,Святогор,Отмена,2024-09-30,2024-10-03,10:27:00 PM,10:37:00 PM
1094660,50,Китай-город,Вдохновение,Северный,B,1719954000,1731790800,1348,1358,10,,,2024-07-03,2024-11-17,10:28:00 PM,10:38:00 PM
843830,49,Новоспасский,Чижик-II,Исторический,B,1725310800,1731790800,1349,1357,5,,,2024-09-03,2024-11-17,10:29:00 PM,10:37:00 PM
844196,49,Новоспасский,,Исторический,B,1727730000,1727989200,1349,1357,5,Чижик-II,Отмена,2024-10-01,2024-10-04,10:29:00 PM,10:37:00 PM
845855,33,Крымский мост,Легенда,Разовый подход,B,1718744400,1730322000,1350,1380,30,,,2024-06-19,2024-10-31,10:30:00 PM,11:00:00 PM
850533,33,Крымский мост,Легенда,Разовый подход,B,1715374800,1729976400,1350,1380,30,,,2024-05-11,2024-10-27,10:30:00 PM,11:00:00 PM
1019013,51,Патриарший,,Центральный,A,1717794000,1731790800,1351,1356,5,,,2024-06-08,2024-11-17,10:31:00 PM,10:36:00 PM
1042755,51,Патриарший,,Центральный,A,1719781200,1731790800,1351,1356,5,,,2024-07-01,2024-11-17,10:31:00 PM,10:36:00 PM
1084424,45,Воробьевы горы,Михаил Сеспель,Северный 1А,A,1719522000,1731790800,1351,1355,4,,,2024-06-28,2024-11-17,10:31:00 PM,10:35:00 PM
1094358,32,Нескучный сад,Алина Танго,Исторический,C,1719954000,1731790800,1351,1355,4,,,2024-07-03,2024-11-17,10:31:00 PM,10:35:00 PM
1094882,32,Нескучный сад,Снегири-1,Северный,B,1719954000,1731790800,1351,1354,3,,,2024-07-03,2024-11-17,10:31:00 PM,10:34:00 PM
1094124,45,Воробьевы горы,Адмиралъ,Исторический,B,1719954000,1731790800,1352,1362,10,,,2024-07-03,2024-11-17,10:32:00 PM,10:42:00 PM
844831,47,Красный октябрь,Олимпиада,Исторический,A,1719435600,1731790800,1354,1358,4,,,2024-06-27,2024-11-17,10:34:00 PM,10:38:00 PM
1094598,32,Нескучный сад,Алексия,Северный,A,1719954000,1731790800,1354,1358,4,,,2024-07-03,2024-11-17,10:34:00 PM,10:38:00 PM
988783,75,Серебряный бор-2,Амстердам,Разовый подход,A,1716930000,1731618000,1355,1360,5,,,2024-05-29,2024-11-15,10:35:00 PM,10:40:00 PM
1093318,50,Китай-город,Алина Прима,Северный 1А,C,1719954000,1731790800,1355,1365,7,,,2024-07-03,2024-11-17,10:35:00 PM,10:45:00 PM
1094192,50,Китай-город,М-250,Исторический,A,1719954000,1731790800,1355,1365,10,,,2024-07-03,2024-11-17,10:35:00 PM,10:45:00 PM
1094504,46,Киевский,Флагман,Северный,A,1719954000,1731790800,1355,1365,7,,,2024-07-03,2024-11-17,10:35:00 PM,10:45:00 PM
1094018,51,Патриарший,Конкорд,Круговой,A,1719954000,1731790800,1359,1364,5,,,2024-07-03,2024-11-17,10:39:00 PM,10:44:00 PM
1094438,45,Воробьевы горы,Москва-46,Северный,A,1719954000,1731790800,1359,1363,4,,,2024-07-03,2024-11-17,10:39:00 PM,10:43:00 PM
837637,33,Крымский мост,Соболь,Разовый подход,A,1718226000,1731531600,1360,1370,10,,,2024-06-13,2024-11-14,10:40:00 PM,10:50:00 PM
889673,31,Парк Горького,Лагуна,Центральный,C,1714597200,1731790800,1361,1363,2,,,2024-05-02,2024-11-17,10:41:00 PM,10:43:00 PM
893863,31,Парк Горького,,Центральный,C,1714597200,1731790800,1361,1363,2,Лагуна,Отмена,2024-05-02,2024-11-17,10:41:00 PM,10:43:00 PM
1093224,32,Нескучный сад,Алина Браво,Северный 1А,A,1719954000,1731790800,1361,1365,4,,,2024-07-03,2024-11-17,10:41:00 PM,10:45:00 PM
1092106,46,Киевский,Удача,Северный 1А,B,1719867600,1731790800,1362,1372,10,,,2024-07-02,2024-11-17,10:42:00 PM,10:52:00 PM
1057185,50,Китай-город,Фортуна,Северный,B,1718744400,1731790800,1363,1373,10,,,2024-06-19,2024-11-17,10:43:00 PM,10:53:00 PM
1094260,49,Новоспасский,Снегири-3,Исторический,B,1719954000,1731790800,1364,1377,10,,,2024-07-03,2024-11-17,10:44:00 PM,10:57:00 PM
845502,32,Нескучный сад,Прага,Северный,B,1719608400,1731790800,1366,1369,3,,,2024-06-29,2024-11-17,10:46:00 PM,10:49:00 PM
1053353,32,Нескучный сад,Москва-51,Исторический,C,1718744400,1731790800,1366,1370,4,,,2024-06-19,2024-11-17,10:46:00 PM,10:50:00 PM
1092084,45,Воробьевы горы,Счастье,Северный 1А,A,1719867600,1731790800,1366,1370,4,,,2024-07-02,2024-11-17,10:46:00 PM,10:50:00 PM
1094108,51,Патриарший,Лоцман,Центральный,A,1719954000,1731790800,1366,1371,5,,,2024-07-03,2024-11-17,10:46:00 PM,10:51:00 PM
1094130,45,Воробьевы горы,Москва-61,Исторический,B,1719954000,1731790800,1367,1377,10,,,2024-07-03,2024-11-17,10:47:00 PM,10:57:00 PM
1094354,47,Красный октябрь,Алина Танго,Исторический,A,1719954000,1731790800,1369,1373,4,,,2024-07-03,2024-11-17,10:49:00 PM,10:53:00 PM
1094970,32,Нескучный сад,Снегири-2,Северный,A,1719954000,1731790800,1369,1373,4,,,2024-07-03,2024-11-17,10:49:00 PM,10:53:00 PM
843833,50,Китай-город,Чижик-II,Исторический,A,1725310800,1731790800,1370,1380,10,,,2024-09-03,2024-11-17,10:50:00 PM,11:00:00 PM
844199,50,Китай-город,,Исторический,A,1727730000,1727989200,1370,1380,10,Чижик-II,Отмена,2024-10-01,2024-10-04,10:50:00 PM,11:00:00 PM
988800,57,Троице-Лыково,Амстердам,Разовый подход,A,1716930000,1731618000,1370,1380,10,,,2024-05-29,2024-11-15,10:50:00 PM,11:00:00 PM
1081575,50,Китай-город,Рио,Северный 1А,C,1719435600,1731790800,1370,1373,3,,,2024-06-27,2024-11-17,10:50:00 PM,10:53:00 PM
1091530,46,Киевский,Снегири-4,Северный,A,1719867600,1731790800,1370,1380,7,,,2024-07-02,2024-11-17,10:50:00 PM,11:00:00 PM
1093378,50,Китай-город,Рио,Северный 1А,C,1719954000,1731790800,1370,1380,7,,,2024-07-03,2024-11-17,10:50:00 PM,11:00:00 PM
1084426,32,Нескучный сад,Михаил Сеспель,Северный 1А,B,1719522000,1731790800,1373,1376,3,,,2024-06-28,2024-11-17,10:53:00 PM,10:56:00 PM
1088669,45,Воробьевы горы,Добрыня,Северный,A,1719781200,1731790800,1374,1378,4,,,2024-07-01,2024-11-17,10:54:00 PM,10:58:00 PM
807118,31,Парк Горького,Юнга,Центральный,C,1713906000,1731790800,1376,1378,2,,,2024-04-24,2024-11-17,10:56:00 PM,10:58:00 PM
838272,31,Парк Горького,,Центральный,C,1713906000,1731790800,1376,1378,2,Юнга,Отмена,2024-04-24,2024-11-17,10:56:00 PM,10:58:00 PM
1093242,32,Нескучный сад,Капитан Смолик,Северный 1А,A,1719954000,1731790800,1376,1380,4,,,2024-07-03,2024-11-17,10:56:00 PM,11:00:00 PM
1093696,46,Киевский,Москва-21,Северный 1А,B,1719954000,1731790800,1377,1387,10,,,2024-07-03,2024-11-17,10:57:00 PM,11:07:00 PM
1094880,50,Китай-город,Снегири-1,Северный,B,1719954000,1731790800,1378,1388,10,,,2024-07-03,2024-11-17,10:58:00 PM,11:08:00 PM
844837,49,Новоспасский,Олимпиада,Исторический,B,1719435600,1731790800,1379,1387,5,,,2024-06-27,2024-11-17,10:59:00 PM,11:07:00 PM
838394,48,Сити – Экспоцентр,Маэстро,Разовый подход,A,1720213200,1729976400,1380,1400,20,,,2024-07-06,2024-10-27,11:00:00 PM,11:20:00 PM
838716,48,Сити – Экспоцентр,Маэстро,Разовый подход,A,1719781200,1730322000,1380,1400,20,,,2024-07-01,2024-10-31,11:00:00 PM,11:20:00 PM
871437,44,Кленовый бульвар,Алексия,Разовый подход,A,1714078800,1731531600,1380,1385,5,,,2024-04-26,2024-11-14,11:00:00 PM,11:05:00 PM
863007,45,Воробьевы горы,Святогор,Северный 1А,A,1720126800,1731790800,1381,1385,4,,,2024-07-05,2024-11-17,11:01:00 PM,11:05:00 PM
863522,45,Воробьевы горы,,Северный 1А,A,1727643600,1727902800,1381,1385,4,Святогор,Отмена,2024-09-30,2024-10-03,11:01:00 PM,11:05:00 PM
1094126,32,Нескучный сад,Адмиралъ,Исторический,C,1719954000,1731790800,1381,1385,4,,,2024-07-03,2024-11-17,11:01:00 PM,11:05:00 PM
1094440,32,Нескучный сад,Москва-46,Северный,B,1719954000,1731790800,1381,1384,3,,,2024-07-03,2024-11-17,11:01:00 PM,11:04:00 PM
1090308,45,Воробьевы горы,Полковник Новгородов,Исторический,B,1719867600,1731790800,1382,1392,10,,,2024-07-02,2024-11-17,11:02:00 PM,11:12:00 PM
1053356,47,Красный октябрь,Москва-51,Исторический,A,1718744400,1731790800,1384,1388,4,,,2024-06-19,2024-11-17,11:04:00 PM,11:08:00 PM
1094020,55,Третьяковский,Конкорд,Круговой,A,1719954000,1731790800,1384,1388,4,,,2024-07-03,2024-11-17,11:04:00 PM,11:08:00 PM
1094620,32,Нескучный сад,Вдохновение,Северный,A,1719954000,1731790800,1384,1388,4,,,2024-07-03,2024-11-17,11:04:00 PM,11:08:00 PM
1094262,50,Китай-город,Снегири-3,Исторический,A,1719954000,1731790800,1385,1395,10,,,2024-07-03,2024-11-17,11:05:00 PM,11:15:00 PM
1094546,46,Киевский,Москва-24,Северный,A,1719954000,1731790800,1385,1395,7,,,2024-07-03,2024-11-17,11:05:00 PM,11:15:00 PM
1092086,32,Нескучный сад,Счастье,Северный 1А,B,1719867600,1731790800,1388,1391,3,,,2024-07-02,2024-11-17,11:08:00 PM,11:11:00 PM
1094506,45,Воробьевы горы,Флагман,Северный,A,1719954000,1731790800,1389,1393,4,,,2024-07-03,2024-11-17,11:09:00 PM,11:13:00 PM
1080950,31,Парк Горького,Лоцман,Центральный,C,1719522000,1731790800,1391,1393,2,,,2024-06-28,2024-11-17,11:11:00 PM,11:13:00 PM
1083946,31,Парк Горького,,Центральный,C,1719522000,1731790800,1391,1393,2,Лоцман,Отмена,2024-06-28,2024-11-17,11:11:00 PM,11:13:00 PM
1093320,32,Нескучный сад,Алина Прима,Северный 1А,A,1719954000,1731790800,1391,1395,4,,,2024-07-03,2024-11-17,11:11:00 PM,11:15:00 PM
1092130,46,Киевский,Романтика,Северный 1А,B,1719867600,1731790800,1392,1402,10,,,2024-07-02,2024-11-17,11:12:00 PM,11:22:00 PM
845505,50,Китай-город,Прага,Северный,B,1719608400,1731790800,1393,1403,10,,,2024-06-29,2024-11-17,11:13:00 PM,11:23:00 PM
1094352,49,Новоспасский,Алина Танго,Исторический,B,1719954000,1731790800,1394,1402,5,,,2024-07-03,2024-11-17,11:14:00 PM,11:22:00 PM
972566,33,Крымский мост,Соболь,Разовый подход,A,1716584400,1731531600,1395,1405,10,,,2024-05-25,2024-11-14,11:15:00 PM,11:25:00 PM
1088672,32,Нескучный сад,Добрыня,Северный,B,1719781200,1731790800,1396,1399,3,,,2024-07-01,2024-11-17,11:16:00 PM,11:19:00 PM
1092108,45,Воробьевы горы,Удача,Северный 1А,A,1719867600,1731790800,1396,1400,4,,,2024-07-02,2024-11-17,11:16:00 PM,11:20:00 PM
1094132,32,Нескучный сад,Москва-61,Исторический,C,1719954000,1731790800,1396,1400,4,,,2024-07-03,2024-11-17,11:16:00 PM,11:20:00 PM
1094154,45,Воробьевы горы,Москва-28,Исторический,B,1719954000,1731790800,1397,1407,10,,,2024-07-03,2024-11-17,11:17:00 PM,11:27:00 PM
1092076,32,Нескучный сад,Фортуна,Северный,A,1719867600,1731790800,1399,1403,4,,,2024-07-02,2024-11-17,11:19:00 PM,11:23:00 PM
1094122,47,Красный октябрь,Адмиралъ,Исторический,A,1719954000,1731790800,1399,1403,4,,,2024-07-03,2024-11-17,11:19:00 PM,11:23:00 PM
844840,50,Китай-город,Олимпиада,Исторический,A,1719435600,1731790800,1400,1410,10,,,2024-06-27,2024-11-17,11:20:00 PM,11:30:00 PM
851893,48,Сити – Экспоцентр,Чижик-II,Разовый подход,A,1727730000,1727730000,1400,1420,20,,,2024-10-01,2024-10-01,11:20:00 PM,11:40:00 PM
882909,51,Патриарший,Юнга,Разовый подход,A,1714338000,1731531600,1400,1420,20,,,2024-04-29,2024-11-14,11:20:00 PM,11:40:00 PM
1084428,50,Китай-город,Михаил Сеспель,Северный 1А,C,1719522000,1731790800,1400,1403,3,,,2024-06-28,2024-11-17,11:20:00 PM,11:23:00 PM
1093490,50,Китай-город,Михаил Сеспель,Северный 1А,C,1719954000,1731790800,1400,1410,7,,,2024-07-03,2024-11-17,11:20:00 PM,11:30:00 PM
1094600,46,Киевский,Алексия,Северный,A,1719954000,1731790800,1400,1403,3,,,2024-07-03,2024-11-17,11:20:00 PM,11:23:00 PM
863010,32,Нескучный сад,Святогор,Северный 1А,B,1720126800,1731790800,1403,1406,3,,,2024-07-05,2024-11-17,11:23:00 PM,11:26:00 PM
863525,32,Нескучный сад,,Северный 1А,B,1727643600,1727902800,1403,1406,3,Святогор,Отмена,2024-09-30,2024-10-03,11:23:00 PM,11:26:00 PM
1091524,45,Воробьевы горы,Снегири-4,Северный,A,1719867600,1731790800,1404,1408,4,,,2024-07-02,2024-11-17,11:24:00 PM,11:28:00 PM
1093376,32,Нескучный сад,Рио,Северный 1А,A,1719954000,1731790800,1406,1410,4,,,2024-07-03,2024-11-17,11:26:00 PM,11:30:00 PM
1093222,46,Киевский,Алина Браво,Северный 1А,B,1719954000,1731790800,1407,1417,10,,,2024-07-03,2024-11-17,11:27:00 PM,11:37:00 PM
1094442,50,Китай-город,Москва-46,Северный,B,1719954000,1731790800,1408,1418,10,,,2024-07-03,2024-11-17,11:28:00 PM,11:38:00 PM
1053359,49,Новоспасский,Москва-51,Исторический,B,1718744400,1731790800,1409,1412,3,,,2024-06-19,2024-11-17,11:29:00 PM,11:32:00 PM
1093692,45,Воробьевы горы,Москва-21,Северный 1А,A,1719954000,1731790800,1411,1415,4,,,2024-07-03,2024-11-17,11:31:00 PM,11:35:00 PM
1094144,32,Нескучный сад,Полковник Новгородов,Исторический,C,1719954000,1731790800,1411,1415,4,,,2024-07-03,2024-11-17,11:31:00 PM,11:35:00 PM
1094510,32,Нескучный сад,Флагман,Северный,B,1719954000,1731790800,1411,1414,3,,,2024-07-03,2024-11-17,11:31:00 PM,11:34:00 PM
1094190,45,Воробьевы горы,М-250,Исторический,B,1719954000,1731790800,1412,1422,10,,,2024-07-03,2024-11-17,11:32:00 PM,11:42:00 PM
1094134,47,Красный октябрь,Москва-61,Исторический,A,1719954000,1731790800,1414,1418,4,,,2024-07-03,2024-11-17,11:34:00 PM,11:38:00 PM
1094898,32,Нескучный сад,Снегири-1,Северный,A,1719954000,1731790800,1414,1418,4,,,2024-07-03,2024-11-17,11:34:00 PM,11:38:00 PM
985342,33,Крымский мост,Волна,Разовый подход,B,1716843600,1731790800,1415,1425,10,,,2024-05-28,2024-11-17,11:35:00 PM,11:45:00 PM
1092092,50,Китай-город,Счастье,Северный 1А,C,1719867600,1731790800,1415,1425,7,,,2024-07-02,2024-11-17,11:35:00 PM,11:45:00 PM
1094350,50,Китай-город,Алина Танго,Исторический,A,1719954000,1731790800,1415,1425,10,,,2024-07-03,2024-11-17,11:35:00 PM,11:45:00 PM
1094956,46,Киевский,Снегири-2,Северный,A,1719954000,1731790800,1415,1425,7,,,2024-07-03,2024-11-17,11:35:00 PM,11:45:00 PM
